LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,5.782,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,3.12,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,3.349,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,3.523,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,4.03,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,3.582,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,3.207,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,3.207,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,2.707,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,3.628,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,3.79,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,3.583,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,3.531,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,3.311,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,3.114,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,3.186,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,3.136,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,3.129,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,2.893,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,2.93,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,2.429,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,2.299,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,2.343,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,2.383,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,2.335,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,2.382,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,2.535,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,2.49,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,2.414,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,2.376,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,2.23,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,2.169,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,2.185,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,2.246,
SWE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,2.251,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1965,1.58,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1966,1.568,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1967,1.601,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1968,1.733,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1969,1.786,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1970,1.742,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1971,1.725,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1972,1.738,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1973,1.739,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1974,1.687,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1975,1.75,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1976,1.817,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1977,1.868,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1978,1.875,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1979,1.9,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1980,1.863,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1981,1.895,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1982,1.937,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1983,2.056,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1984,2.045,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1985,2.155,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1986,2.313,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1987,2.318,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1988,2.284,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1989,2.314,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1990,2.051,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1991,1.872,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1992,1.902,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1993,2.021,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1994,2.089,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1995,2.016,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1996,2.119,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1997,2.21,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1998,2.475,
CHE,TAXPROPERTY,TOT,PC_GDP,A,1999,2.589,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2000,2.605,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2001,2.488,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2002,2.439,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2003,2.308,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2004,2.337,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2005,2.189,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2006,2.171,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2007,2.061,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2008,1.981,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2009,2.017,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2010,1.968,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2011,1.91,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2012,1.78,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2013,1.821,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2014,1.865,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2015,1.943,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2016,1.974,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2017,2.066,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2018,2.015,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2019,2.092,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2020,2.227,
CHE,TAXPROPERTY,TOT,PC_GDP,A,2021,2.234,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,9.86,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,9.435,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,9.631,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,9.968,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,9.759,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,9.886,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,9.937,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,9.822,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,8.917,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,8.332,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,8.019,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,7.879,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,8.039,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,8.089,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,8.342,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,8.257,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,8.372,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,8.445,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,8.763,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,8.654,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,9.327,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,9.618,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,9.748,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,9.497,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,9.91,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,8.862,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,8.136,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,8.116,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,8.427,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,8.565,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,8.082,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,8.342,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,8.815,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,9.595,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,9.961,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,9.66,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,9.464,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,9.076,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,8.807,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,9.029,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,8.482,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,8.484,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,8.116,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,7.682,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,7.732,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,7.681,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,7.358,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,6.879,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,7,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,7.198,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,7.29,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,7.409,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,7.554,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,7.513,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,7.673,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,8.09,
CHE,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,7.989,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1965,1.115,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1966,1.074,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1967,1.148,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1968,1.219,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1969,1.279,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1970,0.981,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1971,0.981,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1972,0.908,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1973,0.888,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1974,0.774,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1975,0.795,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1976,0.826,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1977,1.024,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1978,0.866,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1979,0.679,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1980,0.706,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1981,0.764,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1982,0.696,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1983,0.617,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1984,0.491,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1985,0.513,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1986,0.419,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1987,0.436,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1988,0.36,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1989,0.333,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1990,0.331,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1991,0.34,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1992,0.332,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1993,0.352,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1994,1.306,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1995,0.499,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1996,0.331,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1997,0.546,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1998,0.712,
TUR,TAXPROPERTY,TOT,PC_GDP,A,1999,0.636,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2000,0.742,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2001,0.616,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2002,0.683,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2003,0.811,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2004,0.706,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2005,0.772,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2006,0.834,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2007,0.858,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2008,0.834,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2009,0.846,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2010,1.001,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2011,1.044,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2012,1.044,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2013,1.167,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2014,1.191,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2015,1.216,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2016,1.213,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2017,1.112,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2018,1.036,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2019,0.968,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2020,1.061,
TUR,TAXPROPERTY,TOT,PC_GDP,A,2021,0.968,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,10.529,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,10.092,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,10.042,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,10.821,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,10.534,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,10.843,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,9.435,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,8.581,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,8.075,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,7.538,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,6.855,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,6.975,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,8.272,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,7.166,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,5.946,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,5.418,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,5.535,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,5.206,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,4.949,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,4.716,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,4.579,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,3.292,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,3.191,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,2.783,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,2.458,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,2.275,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,2.233,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,2.037,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,2.142,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,8.089,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,3.049,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,1.795,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,2.699,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,3.454,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,2.821,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,3.158,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,2.429,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,2.865,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,3.247,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,3.057,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,3.337,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,3.569,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,3.753,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,3.634,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,3.63,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,4.059,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,4.059,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,4.217,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,4.639,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,4.87,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,4.871,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,4.829,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,4.507,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,4.32,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,4.182,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2020,4.445,
TUR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2021,4.24,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1965,4.375,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1966,4.492,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1967,4.578,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1968,4.619,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1969,4.668,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1970,4.367,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1971,4.402,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1972,4.646,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1973,4.028,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1974,4.18,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1975,4.343,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1976,4.143,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1977,4.016,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1978,3.791,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1979,3.812,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1980,4.021,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1981,4.603,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1982,4.698,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1983,4.328,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1984,4.209,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1985,4.199,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1986,4.412,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1987,4.472,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1988,4.369,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1989,4.179,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1990,2.686,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1991,2.373,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1992,2.274,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1993,2.995,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1994,3.195,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1995,2.934,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1996,2.987,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1997,3.112,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1998,3.26,
GBR,TAXPROPERTY,TOT,PC_GDP,A,1999,3.454,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2000,3.745,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2001,3.699,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2002,3.751,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2003,3.695,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2004,3.81,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2005,3.847,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2006,4.04,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2007,4.083,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2008,3.758,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2009,3.751,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2010,3.831,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2011,3.798,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2012,3.795,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2013,3.953,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2014,3.976,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2015,3.949,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2016,4.027,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2017,4.079,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2018,4.077,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2019,4.005,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2020,3.727,
GBR,TAXPROPERTY,TOT,PC_GDP,A,2021,3.815,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1965,14.536,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1966,14.582,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1967,14.077,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1968,13.849,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1969,13.375,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1970,12.463,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1971,13.284,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1972,14.725,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1973,13.574,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1974,12.754,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1975,12.709,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1976,12.201,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1977,12.02,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1978,11.992,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1979,12.42,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1980,12.044,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1981,13.335,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1982,12.796,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1983,12.335,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1984,11.961,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1985,11.972,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1986,12.421,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1987,13.165,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1988,12.916,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1989,12.662,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1990,8.172,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1991,7.488,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1992,7.36,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1993,10.024,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1994,10.44,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1995,10.029,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1996,10.28,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1997,10.415,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1998,10.418,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,1999,10.814,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2000,11.436,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2001,11.445,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2002,11.917,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2003,11.857,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2004,11.857,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2005,11.833,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2006,12.336,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2007,12.447,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2008,11.731,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2009,12.137,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2010,11.988,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2011,11.61,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2012,11.867,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2013,12.432,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2014,12.639,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2015,12.502,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2016,12.511,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2017,12.553,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2018,12.579,
GBR,TAXPROPERTY,TOT,PC_TOT_TAX,A,2019,12.43,
